300,0.698,429.799427
600,1.326,477.707006
900,1.976,462.249615
1200,2.618,468.750000
1500,3.268,461.538462
1800,3.912,466.562986
2100,4.568,458.015267
2400,5.214,465.116279
2700,5.870,458.015267
3000,6.519,462.962963
3300,7.193,445.765230
3600,7.853,455.235205
3900,8.510,457.317073
4200,9.166,458.015267
4500,9.826,455.235205
4800,10.487,454.545455
5100,11.161,445.765230
5400,11.841,441.826215
5700,12.503,453.857791
6000,13.168,451.807229
6300,13.814,465.116279
6600,14.463,462.962963
6900,15.133,449.101796
7200,15.802,449.101796
7500,16.460,455.927052
7800,17.124,452.488688
8100,17.782,456.621005
8400,18.435,459.418070
8700,19.082,465.116279
9000,19.766,439.238653
9300,20.421,458.715596
9600,21.074,460.122699
9900,21.723,462.962963
10200,22.380,457.317073
10500,23.052,447.093890
10800,23.715,453.857791
11100,24.386,447.761194
11400,25.038,460.122699
11700,25.701,452.488688
12000,26.366,452.488688
12300,27.036,448.430493
12600,27.690,459.418070
12900,28.353,453.172205
13200,29.018,451.807229
13500,29.673,458.015267
13800,30.327,459.418070
14100,30.987,455.235205
14400,31.643,458.015267
14700,32.314,447.093890
15000,32.973,456.621005
15300,33.626,460.122699
15600,34.292,451.127820
15900,34.958,451.127820
16200,35.641,439.882698
16500,36.305,452.488688
16800,36.975,448.430493
17100,37.640,451.807229
17400,38.296,458.715596
17700,38.944,462.962963
18000,39.616,447.093890
18300,40.291,445.765230
18600,40.941,462.249615
18900,41.591,461.538462
19200,42.249,456.621005
19500,42.924,445.103858
19800,43.597,447.093890
20100,44.261,452.488688
20400,44.928,449.775112
20700,45.593,452.488688
